[21:09:18] I DBManager : Registering table: Common.Character_social
[21:09:19] I DBManager : Registering table: Common.Character_quest
[21:09:19] I DBManager : Registering table: Common.Character_items
[21:09:19] I DBManager : Registering table: Common.Character_ability
[21:09:19] I DBManager : Registering table: Common.Character_tok
[21:09:19] I DBManager : Registering table: Common.Character
[21:09:19] I DBManager : Registering table: Common.Characters_influence
[21:09:19] I DBManager : Registering table: Common.Character_value
[21:09:19] I DBManager : Registering table: Common.Zone_Respawn
[21:09:19] I DBManager : Registering table: Common.Quest_Objectives
[21:09:19] I DBManager : Registering table: Common.Creature_vendor
[21:09:19] I DBManager : Registering table: Common.Creature_item
[21:09:19] I DBManager : Registering table: Common.Creature_text
[21:09:19] I DBManager : Registering table: Common.GameObject_proto
[21:09:19] I DBManager : Registering table: Common.Zone_Taxi
[21:09:19] I DBManager : Registering table: Common.Item_Info
[21:09:19] I DBManager : Registering table: Common.GameObject_spawn
[21:09:19] I DBManager : Registering table: Common.CharacterInfo_stats
[21:09:19] I DBManager : Registering table: Common.Ability_Info
[21:09:19] I DBManager : Registering table: Common.Creature_proto
[21:09:19] I DBManager : Registering table: Common.PQuest_Info
[21:09:19] I DBManager : Registering table: Common.Random_name
[21:09:19] I DBManager : Registering table: Common.Creature_spawn
[21:09:19] I DBManager : Registering table: Common.Xp_Info
[21:09:19] I DBManager : Registering table: Common.CharacterInfo
[21:09:19] I DBManager : Registering table: Common.Renown_Info
[21:09:19] I DBManager : Registering table: Common.Quest_Creature_Finisher
[21:09:19] I DBManager : Registering table: Common.Tok_Info
[21:09:19] I DBManager : Registering table: Common.Chapter_Reward
[21:09:19] I DBManager : Registering table: Common.Zone_Info
[21:09:19] I DBManager : Registering table: Common.Quest_Creature_Starter
[21:09:19] I DBManager : Registering table: Common.Creature_loot
[21:09:22] N DataConnection : SQL NonQuery took 2418ms!
UPDATE `Creature_loots` SET Creature_loots_ID = uuid() WHERE Creature_loots_ID = ''
[21:09:22] I DBManager : Registering table: Common.Chapter_Info
[21:09:22] I DBManager : Registering table: Common.Quest
[21:09:22] I DBManager : Registering table: Common.PQuest_Objective
[21:09:22] I DBManager : Registering table: Common.CharacterInfo_item
[21:09:22] I DBManager : Registering table: Common.Zone_Area
[21:09:22] N ClientMgr : [1531338999]	| LauncherServer| 127.0.0.1:6001 | Connected
[21:09:22] N ClientMgr : [2052614100]	| LobbyServer| 127.0.0.1:6002 | Connected
[21:09:22] S RpcClient : Connected to : 127.0.0.1:6800, Listen on : 127.0.0.1:6003
[21:09:22] N ClientMgr : Server connected !
[21:09:22] I AbilityMgr : Registering Ability Type : Deal Damage Handler(1)
[21:09:22] S AbilityMgr : Loaded 41 Ability Info
[21:09:22] S LoadZone_Info : Loaded 91 Zone_Info
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone205/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone005/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone003/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone205/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone100/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone107/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone100/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone101/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone200/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone008/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone209/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone003/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone108/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone005/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone100/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone205/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone209/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone001/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone109/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone105/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone101/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone108/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone005/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone102/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone105/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone103/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone201/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone103/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone009/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone202/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone107/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone009/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone209/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone002/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone102/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone008/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone101/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone106/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone105/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone011/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone007/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone108/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone102/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone205/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone201/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone207/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone006/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone102/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone009/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone205/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone009/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone100/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone001/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone009/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone200/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone105/mappieces.csv
[21:09:22] E WorldMgr : Invalid Piece File Directory : zones/zone202/mappieces.csv
