[22:56:03] I DBManager : Registering table: Common.Character_social
[22:56:03] I DBManager : Registering table: Common.Character_quest
[22:56:03] I DBManager : Registering table: Common.Character_items
[22:56:04] I DBManager : Registering table: Common.Character_ability
[22:56:04] I DBManager : Registering table: Common.Character_tok
[22:56:04] I DBManager : Registering table: Common.Character
[22:56:04] I DBManager : Registering table: Common.Characters_influence
[22:56:04] I DBManager : Registering table: Common.Character_value
[22:56:04] I DBManager : Registering table: Common.Zone_Respawn
[22:56:04] I DBManager : Registering table: Common.Quest_Objectives
[22:56:04] I DBManager : Registering table: Common.Creature_vendor
[22:56:04] I DBManager : Registering table: Common.Creature_item
[22:56:04] I DBManager : Registering table: Common.Creature_text
[22:56:04] I DBManager : Registering table: Common.GameObject_proto
[22:56:04] I DBManager : Registering table: Common.Zone_Taxi
[22:56:04] I DBManager : Registering table: Common.Item_Info
[22:56:05] I DBManager : Registering table: Common.GameObject_spawn
[22:56:05] I DBManager : Registering table: Common.CharacterInfo_stats
[22:56:05] I DBManager : Registering table: Common.Ability_Info
[22:56:05] I DBManager : Registering table: Common.Creature_proto
[22:56:05] I DBManager : Registering table: Common.PQuest_Info
[22:56:06] I DBManager : Registering table: Common.Random_name
[22:56:06] I DBManager : Registering table: Common.Creature_spawn
[22:56:06] I DBManager : Registering table: Common.Xp_Info
[22:56:06] I DBManager : Registering table: Common.CharacterInfo
[22:56:06] I DBManager : Registering table: Common.Renown_Info
[22:56:06] I DBManager : Registering table: Common.Quest_Creature_Finisher
[22:56:06] I DBManager : Registering table: Common.Tok_Info
[22:56:06] I DBManager : Registering table: Common.Chapter_Reward
[22:56:06] I DBManager : Registering table: Common.Zone_Info
[22:56:06] I DBManager : Registering table: Common.Quest_Creature_Starter
[22:56:06] I DBManager : Registering table: Common.Creature_loot
[22:56:09] N DataConnection : SQL NonQuery took 2964ms!
UPDATE `Creature_loots` SET Creature_loots_ID = uuid() WHERE Creature_loots_ID = ''
[22:56:09] I DBManager : Registering table: Common.Chapter_Info
[22:56:09] I DBManager : Registering table: Common.Quest
[22:56:09] I DBManager : Registering table: Common.PQuest_Objective
[22:56:09] I DBManager : Registering table: Common.CharacterInfo_item
[22:56:09] I DBManager : Registering table: Common.Zone_Area
[22:56:09] N ClientMgr : [-1570585915]	| LauncherServer| 127.0.0.1:1 | Connected
[22:56:09] N ClientMgr : [-614827394]	| LobbyServer| 127.0.0.1:6001 | Connected
[22:56:09] S RpcClient : Connected to : 127.0.0.1:6800, Listen on : 127.0.0.1:6002
[22:56:09] N ClientMgr : Server connected !
[22:56:09] I AbilityMgr : Registering Ability Type : Deal Damage Handler(1)
[22:56:09] S AbilityMgr : Loaded 41 Ability Info
[22:56:09] S LoadZone_Info : Loaded 91 Zone_Info
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone205/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone005/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone003/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone205/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone100/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone107/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone100/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone101/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone200/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone008/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone209/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone003/mappieces.csv
[22:56:09] E WorldMgr : Invalid Piece File Directory : zones/zone108/mappieces.csv
